sphere_small.urdf, 1.2761070706465216, -7.42499761090142, 7.155785613597132, 2.5093327293081362
sphere_small.urdf, 56.711709675729786, -6.422084925339082, 1.516380345013577, 2.3588243463395764
sphere_small.urdf, 30.04610161136699, 6.438725489487297, 2.042312639607753, 0.4871259115973384
sphere_small.urdf, 19.71557154439064, 6.909631706453894, 2.7308823046684916, 2.9366704531754744
sphere_small.urdf, 14.74548378377898, 6.363463671211612, 6.1326592003316, 0.31929470507107177
sphere_small.urdf, 59.72531369835957, 7.460863925762752, 3.134400209475199, 0.7625434827263825
sphere_small.urdf, 44.79378210732731, 9.725499356086601, 4.358167499973739, 0.5074679084127888
sphere_small.urdf, 49.64669736083539, 8.30431608704707, 2.776445602765618, 1.6210048422625483
sphere_small.urdf, 14.361989466512242, -4.192290937967811, 4.1503627836152805, 1.7556993519474482
sphere_small.urdf, 5.088790374077766, 6.354847060745556, 9.714134644155482, 1.2951011820472293
sphere_small.urdf, 18.613305893919268, -6.420226968379675, 9.087430259028492, 0.9739396056122936
sphere_small.urdf, 1.8721763680115089, -9.185175755688821, 3.879086329572521, 0.47973507486000355
sphere_small.urdf, 43.60180308509093, -6.65390774874907, 4.664188249743116, 0.33618319091317117
sphere_small.urdf, 16.255323890511093, 3.9522642899409917, 0.08183253650961286, 1.8442736806980773
sphere_small.urdf, 20.120816735716772, -8.319207897467034, 7.756459146086652, 2.989252235347416
sphere_small.urdf, 27.247027959826802, -0.5588404727687735, 0.11650427510214167, 2.3264491930372464
sphere_small.urdf, 17.338117249135436, -9.429710748543895, 6.384714015630818, 0.875302011276497
sphere_small.urdf, 34.59752809389426, 1.856859979112004, 2.9714320475936717, 1.0015319467287227
sphere_small.urdf, 22.894919600615925, 3.8593180994744447, 4.349074424128194, 0.49721777116928
sphere_small.urdf, 2.674277500704041, 3.63015163514741, 1.0565078786320414, 2.859763904419526
sphere_small.urdf, 42.30739725616894, 1.7169838156269535, 2.1687185154915687, 2.0917360844351363
sphere_small.urdf, 5.807762330373807, 5.760952981085097, 8.716985398959412, 2.755830566601631
sphere_small.urdf, 32.67525665549575, -4.425503404913855, 2.2161055065585367, 1.4332366109576176
sphere_small.urdf, 22.998585483854818, 6.701158621614461, 3.819957439963523, 1.0869029627939106
sphere_small.urdf, 11.160638858301803, 9.41658127576606, 4.722361242543483, 1.0907330064755896
sphere_small.urdf, 14.041261454305412, -4.800343614862578, 3.1473657036572256, 1.068813646740035
sphere_small.urdf, 11.332706253617232, 9.541918946971496, 0.2138018544591247, 2.9799752031134097
sphere_small.urdf, 35.01132476650633, -1.7199591183564618, 4.981710194511029, 1.022366012333257
sphere_small.urdf, 48.64650118364782, 3.6770369967079404, 5.046408949867648, 2.7175950700741716
sphere_small.urdf, 45.81566641832724, -7.317740906660708, 6.682532685580087, 0.8313214991683531
sphere_small.urdf, 33.75253027664582, -8.57249894305712, 9.222052076422244, 1.2231876029553987
sphere_small.urdf, 2.3312685866164973, 6.666257516398542, 0.15832567431000255, 1.9507730916471124
sphere_small.urdf, 18.102378580716408, -3.7793966319631522, 5.8187406296767055, 1.058489991367694
sphere_small.urdf, 20.65707886931742, 5.781716592541342, 6.339267541399741, 0.2530180029367468
sphere_small.urdf, 19.416749190142816, -8.395430399902368, 7.8923059862600295, 0.27129867018446746
sphere_small.urdf, 23.71855077199898, 3.3490698517994524, 3.28464708547743, 0.6926122233813131
